report_date,country,region,tier,rank,game,provider,source_report
2026-03-27,India,INDIA,Tier 3,2,Crazy Time,Evolution,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,3,Aviatrix,Aviatrix,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,4,Chicken Road 2.0,InOut Games,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,5,Wanted Dead or a Wild,Hacksaw Gaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,6,Le Bandit,Hacksaw Gaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,7,Bonanza Billion,BGaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,8,European Roulette,Evoplay,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,9,Gates of Olympus 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,10,Mighty Wild: Gorilla,Wazdan,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,11,Le Fisherman,Hacksaw Gaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,12,Double Blazing Hot 27 Ways,Barbara Bang,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,13,Live European Roulette,Amusnet,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,14,Duel at Dawn,Hacksaw Gaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,India,INDIA,Tier 3,15,Gates of Olympus,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,1,Sugar Rush,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,2,Aviator,Spribe,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,3,Fortune Ox,Pocket Games Soft,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,4,Sweet Bonanza,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,5,Fortune Tiger,Pocket Games Soft,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,6,Gates of Olympus,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,7,Sugar Rush 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,8,Oink Oink Oink,Playtech,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,9,Le Pharaoh,Hacksaw Gaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,10,Joker’s Jewels,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,11,Gates of Olympus Super Scatter,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,12,Sweet Bonanza 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,13,Gates of Olympus 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,14,Bigger Bass Bonanza,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Mexico,LATAM,Tier 3,15,Big Bass Bonanza,Reel Kingdom,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,1,Gates of Olympus 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,2,Gates of Olympus,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,3,Sugar Rush 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,4,Sugar Rush,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,5,Sweet Bonanza 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,6,Zeus vs Hades Gods of War,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,7,Gates of Olympus Super Scatter,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,8,Sweet Bonanza,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,9,Big Bass Splash,Reel Kingdom,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,10,Starlight Princess 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,11,Le Bandit,Hacksaw Gaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,12,Steaming Reels,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,13,5 Lions Megaways,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,14,Big Bass Bonanza,Reel Kingdom,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Chile,LATAM,Tier 3,15,Buffalo King Megaways,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,1,Fortune Tiger,Pocket Games Soft,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,2,Sweet Bonanza,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,3,Aviator,Spribe,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,4,Fortune Rabbit,Pocket Games Soft,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,5,JetX,SmartSoft Gaming,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,6,Crown Coins,Endorphina,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,7,Book of the Fallen,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,8,Gates of Olympus,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,9,Sweet Bonanza 1000,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,10,Wild Bounty Showdown,Pocket Games Soft,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,11,Book of Dead,Play'n GO,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,12,Starburst,NetEnt,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,13,Sugar Rush,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,14,Bigger Bass Bonanza,Pragmatic Play,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Nigeria,WEST AFRICA,Tier 3,15,Big Bass Bonanza,Reel Kingdom,Tier3_Top15_27_03(P1)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,1,Gates of Olympus 1000,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,2,Gates of Olympus,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,3,Aviator,Spribe,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,4,Sugar Rush 1000,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,5,European Roulette,Evoplay,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,6,Sweet Bonanza,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,7,Big Bass Splash,Reel Kingdom,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,8,Sugar Rush,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,9,Sweet Bonanza 1000,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,10,Gates of Olympus Super Scatter,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,11,Big Bass Bonanza,Reel Kingdom,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,12,Buffalo King Megaways,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,13,Madame Destiny Megaways,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,14,Book of Dead,Play'n GO,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-03-27,Ghana,WEST AFRICA,Tier 3,15,Zeus vs Hades Gods of War,Pragmatic Play,Tier3_Top15_27_03(P2)_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,1,Aviator,Spribe,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,2,JetX,SmartSoft Gaming,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,3,Ice Fishing,Evolution,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,4,Fortune Gems 2,TaDa Gaming,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,5,Fortune Garuda 500,JILI,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,6,Crazy Time,Evolution,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,7,Aviatrix,Aviatrix,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,8,Dragon Tiger,Evolution,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,9,Fortune Gems 3,TaDa Gaming,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,10,Tower Rush,Popiplay,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,11,Red Door Roulette,Evolution,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,12,Andar Bahar,Evolution,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,13,Xxxtreme Lightning Roulette,Evolution,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,14,Chicken Road,InOut Games,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,India,INDIA,Tier 3,15,Aviatrix Second Chance,Aviatrix,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,1,Oink Oink Oink,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,2,Mega Fire Blaze Roulette Live,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,3,Taco Libre Jackpot,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,4,Joker's Jewels,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,5,Mega Fire Blaze: Big Circus,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,6,Buffalo Blitz,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,7,Fire Blaze: Blue Wizard Megaways,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,8,Clasico Blackjack,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,9,Spaceman,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,10,All Bets Blackjack Live,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,11,Ruleta Caliente En Vivo,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,12,Age of the Gods,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,13,Gold Trio: Calacamania,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,14,Roulette En Vivo Live Casino,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Mexico,LATAM,Tier 3,15,Gold Trio: Zones Trio Picante Caliente,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,1,Sweet Bonanza 1000,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,2,Gates of Olympus 1000,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,3,Sugar Rush 1000,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,4,Gates of Olympus Super Scatter,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,5,4 Supercharged Clovers: Hold and Win,Playson,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,6,Aviator,Spribe,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,7,Gates of Olympus,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,8,3 Hot Teapots,3 Oaks Gaming,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,9,Lucky Penny 3 Pots: Super Wheel,3 Oaks Gaming,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,10,Thunder Coins XXL: Multicoin,Playson,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,11,Blazing Stones,SYNOT Games,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,12,Voltage Blitz Lucky Wukong,Koala Games,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,13,Sweet Bonanza,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,14,Sweet Bonanza 2500,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Chile,LATAM,Tier 3,15,Tres Pinatas,Hacksaw Gaming,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,1,Aviator,Spribe,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,2,Spin da Bottle (Sportybet),Unknown,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,3,High Flyer,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,4,Gates of Olympus,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,5,Spaceman,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,6,Aero,Turbo Games,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,7,Spin Match,Unknown,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,8,Crash X,Turbo Games,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,9,Roulette,Various provider,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,10,Comet Crash,SplitThePot,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,11,Sweet Bonanza,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,12,YOriginal Mines,YOriginal,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,13,Skyward,BetGames,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,14,Red Black by Nocturne Studios,Nocturne Studios,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Nigeria,WEST AFRICA,Tier 3,15,Even Odd (Sportybet),Unknown,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,1,Aviator,Spribe,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,2,Dulzura Tricolor,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,3,Gates of Olympus 1000,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,4,Joker's Jewels,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,5,All Bets Blackjack Live,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,6,Oink Oink Oink,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,7,Lightning Roulette,Evolution,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,8,J Mania Loco Habanero,RubyPlay,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,9,Cash it,Playtech,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,10,Diamond Explosion 7s,RubyPlay,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,11,Spaceman,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,12,Rush Fever 7s Deluxe,RubyPlay,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,13,40 Shining Crown Bell Link,EGT Digital,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,14,Porko Collect Super Pot,Amusnet,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Colombia,LATAM,Tier 3,15,Congo Cash XL,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,1,Aviator,Spribe,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,2,Spin da Bottle (Sportybet),Unknown,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,3,Skyward,BetGames,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,4,High Flyer,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,5,Gates of Olympus,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,6,Comet Crash,SplitThePot,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,7,Red Black by Nocturne Studios,Nocturne Studios,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,8,Taxi Ride,SplitThePot,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,9,Aero,Turbo Games,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,10,Spaceman,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,11,Sporty Jet (Sportybet),Unknown,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,12,Sporty Hero,Unknown,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,13,Sweet Bonanza,Pragmatic Play,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,14,Sporty Speed,Unknown,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-08-28,Ghana,WEST AFRICA,Tier 3,15,Pearl Drop,Proprietary Games,Tier3_Top15_28_08_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,1,Aviator,Spribe,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,2,Fortune Gems 2,TaDa Gaming,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,3,Aviatrix,Aviatrix,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,4,Crazy Time,Evolution,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,5,Chicken Road,InOut Games,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,6,Fortune Gems 3,TaDa Gaming,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,7,Fortune Gems,TaDa Gaming,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,8,JetX,SmartSoft Gaming,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,9,Andar Bahar,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,10,Gates of Olympus Super Scatter,Pragmatic Play,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,11,Chicken Road 2.0,InOut Games,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,12,Roulette,Various provider,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,13,Adventures Beyond Wonderland Live,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,14,Money Coming Expanded Bets,TaDa Gaming,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,India,INDIA,Tier 3,15,Supreme Hot,Amusnet,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,1,Oink Oink Oink,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,2,Joker’s Jewels,Pragmatic Play,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,3,Mega Fire Blaze Roulette Live,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,4,Spaceman,Pragmatic Play,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,5,Mega Fire Blaze: Big Circus,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,6,Buffalo Blitz,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,7,Mega Roulette,Pragmatic Play,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,8,Blue Wizard,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,9,Sugar Rush,Pragmatic Play,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,10,Mega Wheel,Pragmatic Play,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,11,All Bets Blackjack Live,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
2026-05-29,Mexico,LATAM,Tier 3,12,Adventures Beyond Wonderland Live,Playtech,Tier3_Top15_29_05(P1)_Blask_iGamingNews.pdf
