report_date,country,region,tier,rank,brand,aps,ceb_usd,market_share_pct,source_report
2026-03-07,Mexico,LATAM,Tier 3,3,Bet365,222330,105700000,6.72,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,4,Codere,201410,134330000,6.24,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,5,Playdoit,157010,63090000,4.8,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,6,Betmaster,118460,38660000,3.42,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,7,AFun (MX),103320,29350000,3.11,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,8,Rushbet,109230,38290000,3.09,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,9,Betano,98530,34180000,2.81,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,10,Brazino777,94080,29870000,2.64,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,11,Novibet,89710,30130000,2.48,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,12,Winpot,89440,32850000,2.37,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,13,Betway,68500,27060000,1.65,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,14,Sportium,68170,23990000,1.63,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Mexico,LATAM,Tier 3,15,BetVip,63420,19080000,1.59,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,1,Betano,1420000,445820000,48.72,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,2,JugaBet,316670,83470000,10.83,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,3,Coolbet,248840,91880000,7.79,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,4,Betsson,131590,48000000,3.84,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,5,Novibet,111880,34990000,3.15,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,6,WinChile,99680,34960000,2.65,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,7,1win,96850,28890000,2.64,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,8,Rojabet,79760,31010000,1.96,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,9,Micasino,75610,29750000,1.76,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,10,Stake,58160,16220000,1.33,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,11,1xBet,56140,20700000,1.23,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,12,Epicbet,51870,13300000,1.22,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,13,Casino en Chile,54260,18180000,1.18,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,14,Pin Up,44730,12050000,0.99,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Chile,LATAM,Tier 3,15,Betsala,41400,13630000,0.86,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,1,Bet9ja,4650000,273830000,37.41,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,2,SportyBet,4430000,213100000,35.76,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,3,BetKing,1620000,71800000,13.11,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,4,MSport,645050,34530000,5.02,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,5,betPawa,192660,16760000,1.37,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,6,Football.com,152010,6540000,1.07,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,7,iLOT Bet,139370,7040000,0.95,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,8,1xBet,124610,8130000,0.83,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,9,Betway,110730,7260000,0.72,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,10,Betano,108300,5740000,0.69,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,11,Bangbet,92250,5080000,0.57,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,12,BC.Game,64100,3340000,0.34,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,13,Stake,53290,2470000,0.26,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,14,Easywin,48280,2020000,0.24,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-03-07,Nigeria,WEST AFRICA,Tier 3,15,1win,37870,1590000,0.17,Tier3_Top15_07_03_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,1,4RABET,1720000,450770000,10.73,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,2,Dafabet,1480000,466240000,9.23,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,3,Winmatch,1440000,369830000,8.92,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,4,Parimatch,1410000,376250000,8.85,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,5,Stake,1270000,457620000,7.78,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,6,Khelo24bet,797570,245230000,4.83,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,7,Skyexch,674310,160830000,4.2,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,8,1Bet,651460,174830000,3.99,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,9,1xBet,608170,178580000,3.69,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,10,BC.Game,378880,113710000,2.24,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,11,IPLwin,353030,91120000,2.11,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,12,1win,336260,86020000,1.99,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,13,Batery,327900,88980000,1.94,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,14,Play In Exchange,311970,73060000,1.85,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,India,INDIA,Tier 3,15,Winexch,308700,77500000,1.82,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,1,Caliente,885470,915590000,28.69,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,2,BetMexico,333210,81400000,10.41,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,3,Codere,200740,142700000,5.91,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,4,Bet365,192960,145680000,5.33,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,5,Playdoit,164920,85740000,4.87,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,6,AFun (MX),119640,20860000,3.53,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,7,Betmaster,120860,30220000,3.34,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,8,Rushbet,110820,33890000,3.01,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,9,Novibet,96580,44510000,2.61,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,10,Brazino777,97120,24850000,2.6,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,11,Winpot,91090,31820000,2.33,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,12,MexBoss,90710,15600000,2.31,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,13,Betano,75090,36080000,2.04,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,14,BetVip,68200,17050000,1.64,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Mexico,LATAM,Tier 3,15,Betway,68860,27520000,1.59,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,1,Betano,1490000,466720000,49.16,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,2,JugaBet,351770,94930000,11.57,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,3,Coolbet,250030,89350000,7.54,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,4,Betsson,134670,47170000,3.79,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,5,Novibet,113900,36010000,3.09,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,6,1win,100720,30360000,2.69,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,7,WinChile,98970,34180000,2.53,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,8,Rojabet,79410,29860000,1.89,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,9,Micasino,71110,28400000,1.57,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,10,Stake,60390,17390000,1.33,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,11,Epicbet,57000,15190000,1.29,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,12,Casino en Chile,54390,17910000,1.13,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,13,1xBet,53320,19480000,1.09,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,14,Pin Up,49560,13450000,1.07,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Chile,LATAM,Tier 3,15,Betsala,38640,13460000,0.77,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,1,SportyBet,4790000,232570000,37.27,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,2,Bet9ja,4590000,282900000,35.52,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,3,BetKing,1730000,81040000,13.41,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,4,MSport,664130,35910000,4.99,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,5,betPawa,200020,16990000,1.39,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,6,Football.com,173750,7610000,1.2,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,7,iLOT Bet,149330,7470000,0.99,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,8,1xBet,123220,8150000,0.79,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,9,Betway,111520,7330000,0.69,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,10,Betano,107750,5760000,0.67,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,11,Bangbet,97140,5300000,0.59,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,12,BC.Game,63770,3380000,0.33,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,13,Easywin,57390,2420000,0.29,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,14,Stake,54100,2630000,0.26,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Nigeria,WEST AFRICA,Tier 3,15,1win,43080,1850000,0.18,Tier3_Top15_08_05(P1)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,1,betPawa,5460000,79910000,68.59,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,2,Fortebet,1670000,25630000,20.59,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,3,Betika,336000,3810000,4.03,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,4,AbaBet,213670,3970000,2.42,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,5,BongoBongo,94290,1570000,0.91,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,6,Gal Sport Betting,81780,1240000,0.77,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,7,Champion Bet,77600,1090000,0.72,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,8,World Star Betting,58640,1220000,0.47,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,9,Kagwirawo,41090,555820,0.29,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,10,22bet,36170,514590,0.24,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,11,1xBet,28120,439140,0.18,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,12,SemaBet,21860,415260,0.14,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,13,Premier Bet,19000,291250,0.12,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,14,SportyBet,18510,470240,0.12,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Uganda,WEST AFRICA,Tier 3,15,SlotsUG,10320,148400,0.07,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,1,BetPlay,2690000,260350000,57.43,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,2,Rushbet,877750,116200000,18.76,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,3,Wplay,583850,56370000,12.22,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,4,YaJuego,125480,11690000,2.25,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,5,Betsson,92940,75020000,1.56,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,6,Betano,78130,3420000,1.31,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,7,Stake,75180,4600000,1.17,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,8,bwin,62870,4550000,0.91,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,9,Sportium,60810,40300000,0.85,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,10,Luckia,59840,4220000,0.84,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,11,Codere,57770,13020000,0.79,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,12,1win,49340,9670000,0.64,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,13,Rivalo,25810,2470000,0.31,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,14,1xBet,24370,5110000,0.29,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Colombia,LATAM,Tier 3,15,Zamba,21380,2930000,0.25,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,1,SportyBet,1660000,35730000,52.69,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,2,Betway,722420,21930000,22.15,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,3,betPawa,185610,5500000,5.19,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,4,MSport,178530,3990000,5.06,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,5,SoccaBet,139490,4090000,3.75,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,6,LuckyWin,118150,2210000,3.13,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,7,Football.com,81960,1350000,2.02,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,8,Bangbet,46870,949190,0.91,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,9,PrideSpins,34920,553560,0.65,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,10,1win,33520,624300,0.63,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,11,1xBet,33560,908010,0.63,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,12,iLOT Bet,29060,496170,0.54,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,13,Betika,26030,561040,0.49,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,14,BetFox,19770,426730,0.37,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-05-08,Ghana,WEST AFRICA,Tier 3,15,My Bet Africa,11310,346860,0.21,Tier3_Top15_08_05(P2)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,1,4RABET,1770000,451130000,10.66,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,2,Stake,1540000,504570000,9.19,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,3,Dafabet,1500000,468260000,9.02,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,4,Winmatch,1480000,372750000,8.85,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,5,Parimatch,1330000,368720000,7.99,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,6,Khelo24bet,907030,260690000,5.34,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,7,Skyexch,703090,155590000,4.23,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,8,1Bet,690450,177150000,4.1,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,9,1xBet,642010,182440000,3.78,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,10,BC.Game,406740,118240000,2.33,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,11,IPLwin,342170,89110000,1.97,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,12,Batery,330340,88950000,1.88,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,13,1win,329080,84600000,1.88,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,14,Winexch,326430,78170000,1.86,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,India,INDIA,Tier 3,15,Play In Exchange,305240,70880000,1.74,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,1,Caliente,890720,910450000,28.93,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,2,BetMexico,325350,79320000,10.13,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,3,Bet365,211650,154140000,6.02,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,4,Codere,201540,141580000,5.97,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,5,Playdoit,161760,83870000,4.78,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,6,Betmaster,119110,29380000,3.29,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,7,AFun (MX),110880,19090000,3.23,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,8,Rushbet,109960,33260000,2.99,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,9,Brazino777,95680,23990000,2.57,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,10,Betano,92730,49290000,2.49,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,11,Novibet,92680,42710000,2.48,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,12,Winpot,90070,31370000,2.29,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,13,MexBoss,84910,14070000,2.14,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,14,BetVip,66370,16150000,1.59,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Mexico,LATAM,Tier 3,15,Betway,68690,27240000,1.59,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,1,Betano,1450000,456620000,49.06,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,2,JugaBet,334180,89210000,11.24,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,3,Coolbet,250430,88790000,7.73,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,4,Betsson,133440,46610000,3.84,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,5,Novibet,113100,35540000,3.14,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,6,1win,99070,29670000,2.68,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,7,WinChile,99040,34200000,2.58,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,8,Rojabet,79330,29940000,1.92,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,9,Micasino,73490,29050000,1.68,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,10,Stake,59240,16780000,1.33,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,11,Epicbet,54070,14220000,1.26,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
2026-04-17,Chile,LATAM,Tier 3,12,1xBet,54940,19740000,1.17,Tier3_Top15_17_04(P1)_Blask_iGamingNews.pdf
